Y,X
17565.54524,8278.99298
16825.38489,8283.195621
14764.15253,8279.162811
15897.48036,8283.655589
16934.83654,8290.435897
16782.33257,8287.921613
17371.07112,8288.524144
16700.70623,8306.252062
15828.81572,8297.723577
15004.92544,8307.918042
16744.0038,8303.450664
17169.18564,8299.813333
16043.88272,8300.822016
14979.18905,8297.741294
15308.40249,8309.500692
16801.15622,8325.02973
17414.56392,8315.023438
16868.08879,8306.607477
17200.17734,8318.383473
15432.63928,8322.174349
16850.05401,8321.172152
16760.16337,8318.668317
16825.20351,8317.614035
15984.05921,8327.833739
17636.78333,8330.586458
16651.51618,8333.11414
14777.5369,8325.801527
16721.822,8337.219341
15888.91224,8329.394919
16749.94565,8329.492754
16773.44289,8343.10189
17534.90493,8339.359551
16858.12401,8345.219355
15028.58824,8346.466063
17664.48049,8343.824929
16904.05359,8344.437856
14789.3554,8340.41115
17230.99395,8353.551776
15128.30659,8350.278892
15363.46299,8355.866142
17485.39837,8362.557724
16742.51152,8368.470867
17607.76894,8368.646838
16881.31562,8374.54482
16584.30312,8369.866856
16830.51779,8372.628971
16797.69787,8362.353191
15335.87049,8376.984646
15373.01288,8370.2103
16634.73984,8379.332031
16784.10155,8381.662252
16961.72212,8385.724028
17278.18522,8383.645217
16752.1816,8397.309278
15365.73478,8395.517391
17022.20311,8403.528775
16921.71295,8399.863977
15170.18098,8399.328283
16566.82741,8400.089332
16873.07002,8409.598741
17703.93429,8407.675238
16768.98456,8427.079716
15453.44552,8414.452785
16289.89878,8411.305895
16836.75419,8415.245077
17564.59343,8417.754745
16903.32564,8424.891748
17001.02527,8417.480144
15023.8921,8431.382219
16148.52,8428.405263
15567.12746,8429.934396
16806.66857,8434.02449
15086.3624,8427.610465
17720.2833,8445.25994
16962.78625,8431.828996
17639.4712,8443.962167
16916.12767,8449.224679
17042.49893,8450.168924
16855.88049,8448.585325
15307.48206,8447.927406
15690.5292,8451.032181
16986.56945,8458.735314
17609.34653,8448.584158
16713.18557,8463.186712
16801.38439,8458.820809
16827.45014,8469.548476
17018.21825,8467.222222
16921.25225,8475.949411
15831.17163,8471.830751
15563.86609,8474.018011
17725.74456,8484.632923
16802.3038,8474.091772
17065.60754,8485.193911
16847.67732,8490.254186
15745.13649,8487.688022
16891.85063,8505.869782
17673.72537,8484.98218
17021.50833,8492.807296
15848.8507,8487.109859
15490.00524,8494.248503
16946.48321,8502.480153
15279.38337,8497.74657
16983.98945,8498.967402
15567.91051,8495.042802
17772.88997,8537.85752
15583.70439,8500.401848
14927,8499
15167.93239,8508.374648
14989,8501
16730.39162,8513.421268
17094.26769,8512.531184
15137.26987,8524.9332
15018.18306,8509.63388
16985.03635,8528.910237
17029.79882,8529.539823
16008.98069,8525.046748
17688.02632,8532.736111
16939.62509,8537.000756
16893.8418,8546.756139
17061.67593,8528.787037
16098.05361,8539.938617
15962,8531
17101.46505,8546.507922
17131.7149,8548.616118
17211.45621,8551.665555
16992.86102,8557.038002
17431.40284,8562.884979
17072.23005,8562.942487
15961.42044,8562.414222
16943.66925,8573.774745
17027.21586,8557.740088
17720.35671,8557.926829
17343.18285,8568.713592
17033.53357,8570.332155
16904.35407,8570.260766
16064.23693,8583.081135
17579.54697,8571.340909
17729.60089,8584.517857
15619.32168,8578.390609
16984.4065,8582.893293
17174.21502,8572.703072
17809.11599,8599.175179
17077.04124,8596.275129
17315.11336,8590.601843
17692.52837,8591.415623
15042.06158,8592.804598
17013.39939,8594.201982
17142.3896,8597.665849
17588.71971,8592.068884
16125.08577,8593.794347
16710.57241,8599.921071
17570.49796,8590.563265
15390.84848,8590.343434
15282.04081,8612.547521
16091.91944,8603.788889
15673.38149,8613.8125
16970.66445,8616.870206
16864.25143,8614.503686
17582.37449,8618.576132
15779.5,8613.5
17837.34236,8654.535278
16571.84755,8622.923773
17008.3265,8625.666404
17529.93835,8621.545865
15825.47484,8621.72956
16694.507,8629.170168
17178.83092,8633.052868
17112.83451,8633.234124
15176.85313,8628.686458
16804.73476,8637.917683
15140.24255,8632.28227
17273.18475,8640.742138
16669.12441,8650.578093
17243.81633,8637.221939
15088.96875,8637.451705
15833.8837,8649.677314
17007.7119,8653.765295
17765.47511,8648.269869
17536.3408,8651.361791
17598.57532,8648.229167
17075.16434,8644.608392
15581.1875,8654.2375
17061.13178,8649.271318
16563.49911,8664.28877
17139.76292,8662.031365
17224.97778,8654.8
16007.44723,8673.465894
17037.28618,8681.86221
17244.79897,8663.068729
17084.28484,8672.233272
17578.24286,8659.734286
16034.15116,8665.149225
15473.23289,8670.58255
16908.25012,8677.372732
17603.7846,8679.653021
17181.39457,8678.002587
17225.63205,8674.860534
15398.26879,8680.485294
16953.4902,8682.180102
17115.89296,8689.565608
16473.75495,8679.017327
15449.50664,8690.318693
16551.09012,8685.276163
16612.74827,8695.195857
17699.69615,8694.754636
17872.95108,8713.655466
17005.25449,8687.60479
16500.6161,8691.031835
17644.935,8704.988279
17746.0718,8704.183391
17168.94326,8706.031915
16996.39474,8713.243421
15737.38095,8708.994898
17146.96567,8701.755365
17215.10766,8714.222798
15922.24171,8703.682464
15942.59586,8707.383459
17257.988,8707.588
17059.69991,8721.383348
17134.16125,8726.48625
17787.94745,8721.445131
15677.20912,8729.260654
15152.63986,8728.22449
17830.15026,8739.399708
17601.36045,8734.536424
15394.1193,8730.131367
17246.42913,8726.165354
17180.48966,8730.368966
17273.73903,8738.679274
15261.4818,8739.200677
15816.63745,8736.556273
17085.4475,8740.400612
15562.42789,8742.29222
17112.1032,8767.881893
15171.51187,8745.798153
17899.0308,8761.102989
17728.45278,8748.322154
17764.88964,8751.665543
17231.67121,8752.324693
17195.76006,8756.267028
16363.02491,8754.446619
17423.94271,8759.855877
15838.06839,8754.19963
16343.74157,8751.981273
17164.17661,8765.88385
17060.45151,8764.523411
15410.68678,8766.570248
17305.35944,8776.538462
17047.16035,8779.874636
17260.32479,8791.752521
17871.48673,8778.522124
17908.56915,8799.43128
16315.43236,8792.913907
15282.05021,8792.245726
15514.38437,8794.111349
17138.69906,8796.664975
15338.39558,8791.153563
15253.79733,8788.14922
15754.91773,8796.955272
15816.68468,8793.621622
17191.43309,8809.332933
16582.26024,8796.554217
17786.38916,8805.792118
17311.69652,8797.883085
15923.53455,8814.896735
16049.18,8815.728889
16960.14216,8808.421648
17320.77232,8830.485554
17135.77107,8825.466826
15802.71956,8817.461255
17236.20086,8824.987931
15844.02614,8831.840697
17746.9567,8826.721066
17916.05658,8834.596998
17276.19293,8834.684864
17937.3165,8827.565657
17866.31179,8840.470921
16295.027,8840.552743
17191.55752,8846.485251
17763.9467,8856.751904
17145.9365,8854.253285
15462.02096,8853.429462
17948.97882,8846.701967
17378.38291,8849.439873
17393.89414,8852.117117
17923.90671,8865.898323
15744.79406,8854.06679
17229.35706,8859.156627
15917.64611,8865.757709
17339.33517,8871.885443
15701.87857,8860.864286
17268.72727,8864.615193
17959.09021,8871.687285
15832.7585,8871.522959
15499.61577,8870.008389
17900.06667,8862.518841
17197.1707,8887.591849
16546.47333,8879.933333
17246.57616,8887.48519
17814.32143,8882.396617
17892.92088,8886.79123
16425.19866,8887.459298
15352.9,8884.662319
16362.95739,8884.15483
17973.24063,8903.558117
16824.45008,8898.732449
17934.13498,8899.628447
17160.41588,8897.691038
16389.12673,8894.013825
15752.0665,8897.774534
16340.39403,8893.386913
16522.95741,8892.783912
15675.97342,8897.371166
17299.25857,8909.12321
17917.56808,8891.305164
15430.62041,8894.620408
17852.72574,8901.801688
15970.47973,8904.381724
17380.14361,8905.884962
16404.23077,8913.005594
17344.58626,8910.788833
17802.83516,8902.157509
16016.59034,8922.10069
15336.76654,8920.137743
16040.66307,8911.645788
17234.02347,8908.962441
17667.03785,8918.381474
16356.31348,8911.768025
17254.13472,8922.076183
17200.04622,8934.090087
15854.87298,8926.37193
16774.27823,8924.04773
17111.78889,8927.803333
16357.44828,8928.902821
17948.88418,8936.354049
17992.67542,8958.894511
16733.6071,8930.931669
16447.69968,8938.447284
17031.54961,8941.088521
17482.56757,8940.346346
17263.02546,8949.127287
17308.28035,8952.205882
16046.52513,8948.266667
17005.94678,8939.848739
17601.84063,8955.147656
15419.14783,8953.174923
15618.08078,8956.187075
16095.07664,8957.177998
17371.10742,8955.696736
15752.04146,8956.804312
17743.35192,8965.043554
17904.74884,8967.079703
17231.5407,8970.303156
17345.18578,8983.397049
17286.61495,8982.104793
15724.26674,8974.691686
15969.40613,8980.826597
15350.31718,8974.066079
16301.83646,8977.046875
15548.37262,8981.742857
17867.76754,8990.275439
15808.75022,8988.947459
15905.22483,8993.594618
17257.48783,8994.243478
15431.16809,8989.511777
16086.16339,8997.645669
17380.9573,8996.64731
17975.80259,9000.006979
18021.86297,9006.908647
17436.60723,9001.400123
17800.8125,8999.526786
17814.49568,9002.801153
17936.74759,9009.380225
17211.75185,9009.698671
17904.29621,9004.225118
17175.06604,9009.386792
17244.30925,9018.00507
16202.30513,9010.382051
17362.02632,9013.258772
17340.99171,9022.789637
17401.23885,9022.842937
17273.82414,9033.027575
15595.10638,9026.326241
17310.2944,9034.486293
16544.61049,9021.871224
15990.25433,9022.449827
17991.3792,9028.217125
15634.75604,9036.352747
16674.66711,9036.894843
18034.76416,9053.999229
15447.6904,9042.776058
17392.26471,9053.816005
15984.92389,9040.627907
16524.73576,9050.754747
15896.07014,9050.186151
17237.95923,9054.060143
17998.04571,9053.909972
17349.3974,9054.335375
17432.1034,9059.085421
17823.34808,9069.937756
17463.38725,9057.078431
17175.97942,9065.987654
17484.45898,9070.567627
17964.81197,9060.5
17985.10757,9080.001273
17298.38867,9081.769935
17459.75506,9082.937385
15702,9069
17353.56466,9081.689435
18081.55276,9079.153769
16128.24228,9085.099537
18038.46108,9090.241117
16173.24155,9085.60306
17408.66845,9101.766186
15870.71386,9094.493976
17460.52431,9111.199306
17264.16992,9099.030641
18055.36984,9135.065886
16488.99469,9118.821633
17337.05282,9106.876138
15509.49322,9110.65596
18007.69087,9116.275934
15677.99799,9111.412985
17161.58134,9111.940925
16156.99417,9108.532039
15611.51245,9111.970717
17369.63663,9117.774731
16606.749,9125.732932
17299.69498,9121.636293
17705.8992,9131.06679
17956,9115
15949.65475,9129.575419
17335.46771,9139.905607
18102.86773,9140.144622
18019.00235,9145.373239
16240.79263,9144.528902
17394.8419,9143.166667
15981.62625,9139.4475
17029.15532,9143.579099
17454.03789,9144.966705
15597.72235,9154.542745
16997.98611,9155.667824
17361.90732,9153.595122
17322.94906,9167.554307
16975.80113,9156.347092
17442.69207,9165.510671
17973.31265,9160.873479
18029.93497,9173.152147
17946.94656,9162.303435
17373.37626,9173.087121
17406.49623,9180.681132
18001.56196,9164.152738
16193.92481,9178.216971
18082.71724,9197.930075
15789.03648,9176.903915
16170.16374,9173.511696
17485.55556,9178.843621
17573.29003,9188.399313
17343.97393,9201.619841
17266.76867,9188.049398
15727.34368,9195.711217
15850.36989,9190.162029
17462.1256,9185.434783
16295.77759,9197.424294
16978.27473,9198.372841
17488.10314,9195.457399
15943.53351,9199.825936
17369.06867,9193.763948
17706.4157,9200.704457
18044.95116,9209.179092
17433.82982,9208.73337
17683.74638,9197.072464
15754.11773,9208.993075
16899.69033,9206.796412
17823,9202
16713.21679,9214.999185
17245.59267,9211.764766
17314,9207.5
17975.60184,9225.767742
17380.28514,9231.145563
15912.03373,9223.328836
18003.16387,9237.243116
15765.15355,9232.588832
17475.90764,9234.414513
15890.00266,9235.053144
16426.71311,9232.30031
18061.04268,9241.730836
18098.11176,9246.329438
16109.98396,9241.171123
17545.88669,9242.287307
17409.6834,9238.420849
18027.95792,9247.328191
17443.90179,9244.053571
16557,9243
17420.91964,9251.330357
15923.82613,9257.355111
16276.72321,9258.398065
15811.38292,9261.418426
15725.6188,9268.869173
18054.30075,9268.274436
17441.55196,9276.820366
17401.96484,9263.402344
16612.08796,9272.743978
17489.8546,9261.148368
16022.82902,9265.010363
18108.04006,9286.610873
17520.19759,9287.855288
18072.01176,9283.477647
16037.06496,9274.025591
18037.5241,9275.704819
17378.94859,9273.634961
17874.93593,9284.513349
17479.69114,9285.582278
17595.39463,9288.05062
16301.26995,9281.701188
17499.12134,9279.125523
17563.42196,9290.758287
16085.77606,9283.517375
17752.11716,9298.43598
16981.02711,9295.944277
16101.375,9291.768443
18031.30537,9304.913591
17249.40734,9305.651746
17209.75126,9307.795455
17369.9546,9309.728878
17398.65347,9307.8529
17472.47977,9308.85384
15749.72348,9313.108586
17418.66186,9312.453473
18078.25385,9313.217582
18115.20575,9325.900834
16214.12412,9328.079944
17504.70569,9322.150502
16677.56827,9331.449714
17442.72941,9333.538039
16326.65574,9346.24364
18088.60633,9336.223199
18131.92695,9350.95466
17482.5428,9354.095109
15918.68885,9349.876799
16259.47054,9349.766747
17520.13008,9344.647696
16359.92505,9351.543876
17655.47389,9352.782642
17550.3006,9357.14134
18086.75519,9357.937759
16525.30024,9357.450761
16707.06393,9361.055738
17392.58782,9357.358314
17436.75608,9366.595552
17579.22327,9357.556604
17511.91523,9368.466954
17377.83469,9370.940379
17396.83951,9372.777778
16002.4122,9383.238095
18138.39208,9384.314851
15979.4153,9373.836066
15892.24495,9374.136364
17454.97845,9379.086207
17580.8677,9391.534835
18091.79245,9387.219554
15909.62826,9385.171739
17456.20067,9390.301003
17401.55879,9397.189922
16131.99541,9395.2
18129.90359,9422.236388
16503.89394,9400.054714
17516.88938,9389.579646
17473.4932,9403.578231
18059.50759,9400.954436
15846.64638,9402.945724
15751.82578,9411.698834
17539.89738,9404.364185
17526.83582,9407.681592
17440.23777,9415.149457
17499.28521,9423.695865
17600.87127,9430.579576
17563.59153,9424.226172
15992.73019,9430.040394
16139.71464,9421.640801
16806.11519,9428.890682
16940.97009,9428.513675
17876.69258,9431.531878
17413.93342,9434.332201
16853.88095,9429.120879
16215.15159,9444.87873
16436.60297,9432.158155
17697.44625,9433.263692
17181.83072,9441.870841
18077.22901,9447.771841
18164.20706,9449.015337
17453.06013,9453.634932
16077.5931,9449.436207
17540.24456,9458.060179
16599.25301,9451.817556
17000.61956,9456.16
18033.9055,9452.87024
16888.47468,9460.852532
16054.86126,9452.473822
16337.00107,9460.41258
16436.1142,9460.447217
16400.89248,9462.755861
17614.96056,9461.621127
18145.7897,9485.583632
16308.61468,9460.018349
17497.82033,9472.287988
16270.29475,9475.893602
16324.20455,9479.151515
16484.66726,9474.651163
17571.82628,9480.109874
18077.07274,9480.870029
17448.17723,9485.631455
16028.44112,9487.536028
16611.36921,9493.414352
17476.73729,9511.21247
17596.49242,9502.22197
17517.31383,9503.346245
15970.83925,9500.01231
16391.02694,9490.791246
16388.48985,9504.581218
18178.07896,9519.978567
17557.77129,9512.888995
16269.49841,9501.257143
16503.53629,9513.807003
17665.10655,9517.639309
18070.19666,9516.373134
16049.07011,9518.624148
16430.68927,9521.737339
17255.08571,9513.605195
16602.32245,9523.171118
17377.88275,9526.742881
16380.47724,9530.195572
16809.86849,9519.972705
16735.53097,9529.212868
16351.19927,9534.28191
17512.22038,9534.969194
17561.33407,9541.398901
17633.00787,9544.636624
17485.01068,9553.179487
18173.20121,9548.500756
16227.21844,9546.195745
16876.47666,9551.839608
17538.42914,9563.075848
18115.63234,9561.908086
18196.14435,9594.644957
16706.25858,9554.441648
17602.59288,9554.256997
16680.62693,9560.247241
17652.30298,9576.54028
17615.75378,9582.086272
16188.33588,9581.85635
17679.86357,9574.860465
16275.90957,9576.84
17065.24983,9586.337645
17489.2871,9589.377953
17565.00501,9590.775056
16251.45558,9580.685649
17378.37293,9587.697314
18085.14197,9590.593611
17221.1853,9588.742812
17953.64535,9590.056943
17909.46015,9595.261354
18057.75117,9591.600939
16615.93942,9606.590871
17693.74431,9612.829748
16132.37012,9616.987552
17571.90473,9622.217661
15945.17102,9620.142298
16778.62753,9630.62818
17615.99773,9629.664399
17652.89006,9638.433648
16324.03892,9633.335025
16101.43304,9633.966764
18198.62551,9642.052917
17508.1449,9645.083747
16579.41836,9636.886271
16628.46634,9640.436098
17542.61978,9646.117766
18169.79988,9654.811586
16353.288,9634.52
16001.55024,9642.284878
17592.00324,9651.679612
18121.48753,9646.717971
16246.27135,9649.402277
17721.66705,9657.131818
17734.91489,9661.702128
18216.3495,9680.241663
16511.38333,9664.851852
17618.03261,9662.123188
17695.14737,9677.111842
17164.82919,9674.036491
16786.34267,9672.452224
17554.44889,9670.395556
17658.20863,9667.856115
17590.10451,9682.827395
17667.87181,9694.508108
16497.76658,9683.071253
16586.7113,9690.527066
18115.67025,9689.771037
16616.499,9696.152695
18153.59074,9701.166054
16827.59729,9699.185279
17534.14547,9701.46771
17579.8163,9708.508071
17725.66939,9698.714286
16682.5215,9706.220485
17402.11493,9707.57926
16022.90218,9707.687146
16568.74023,9704.890625
16851.65865,9702.302885
18087.77108,9709.748996
16156.71365,9733.487679
18227.18059,9718.798742
17010.01376,9712.152905
17087.0975,9721.354553
18054.52672,9721.145886
17637.54174,9728.985406
18120.20281,9730.256567
16873.12,9724.986939
17699.14469,9724.792882
16644.08929,9729.356331
17573.9244,9737.482846
17542.88976,9737.551181
18237.03501,9744.172269
17758.45976,9744.710543
16557.01161,9744.792453
17665.23837,9754.709388
17617.046,9758.886878
18037.32979,9754.801741
17715.02419,9747.33871
16246.47512,9761.212681
16730.79698,9759.215604
17504.03009,9765.033291
16598.25018,9768.91757
17705.87986,9763.231121
17572.876,9764.25
18234.54806,9779.593357
18178.42456,9768.5706
16124.3152,9771.589118
17673.04342,9780.841248
17644.6087,9772.091304
16383.01473,9779.086743
17590.07072,9791.738048
17705.60537,9788.810415
16529.95681,9789.517498
18154.52232,9798.616071
16566.40594,9789.20462
16581.42244,9792.617162
16195.61914,9803.692921
17026.91606,9803.807103
16480.02764,9810.649916
17673.45815,9810.919528
16621.16471,9807.712941
18253.2719,9805.996979
17514.8798,9815.339529
17633.68028,9819.116686
17482.65228,9819.88729
18062.54229,9826.677328
18258.38513,9842.331923
17600.09733,9826.952452
17770.66794,9814.545802
16444.11003,9833.899721
16863.19318,9829.863527
17785.76599,9832.808097
17681.68571,9836.58315
16631.52484,9827.055901
17651.81778,9828.537778
17723.76414,9839.311536
18164.14644,9842.958496
16934.40494,9842.839122
17624.8037,9850.743519
17755.57111,9856.813559
18097.54064,9850.024735
18111.01935,9850.841935
16908.3605,9850.065831
17823.14295,9862.541184
17647.47794,9853.827206
17793.35028,9863.172881
17696.76529,9866.027523
18179.74791,9871.175732
17647,9870.745192
17627.8137,9885.724403
17780.18502,9887.901322
18270.32746,9878.68662
16774.76977,9884.572034
17682.85938,9893.452206
17539.20994,9894.325321
16360.53301,9892.303349
17663.16744,9894.725581
17756.68045,9894.466165
17069.16621,9896.367847
16653.15349,9898.113953
17711.48031,9909.881015
18220.1806,9905.208202
17651.15882,9901.188235
18274.26481,9925.130593
17029.3083,9911.913538
17083.17405,9909.667722
17643.96942,9914.253823
17575.04015,9914.783939
17737.85344,9927.821488
16979.9082,9927.312568
17590.74457,9917.138587
18005.00915,9925.732113
16381.54639,9935.174144
17285.55313,9924.773438
18067.38391,9927.684828
17678.13312,9930.844156
18246.53885,9928.256051
16338.95166,9947.979517
16672.41972,9941.026178
16437.4145,9946.844977
17654.89633,9951.907755
17627.43739,9943.00363
17772.71053,9939.710526
17802.5736,9940.394247
17356.88106,9950.359765
16769.82323,9952.067831
17792.87129,9956.200495
17731.79409,9962.071242
17761.20524,9954.323144
16755.27112,9978.24492
17678.67989,9976.395184
17560.27148,9974.678327
18082.78729,9965.391198
16439.03261,9991.559257
17766.12704,9990.482899
18087.58804,9977.471761
18134.02849,9980.280152
17814.03114,9981.320934
17711.8915,9989.854839
16508.98009,9987.303049
18170.03432,9991.250888
16400.59033,10001.66213
18297.62892,10023.84629
17337.63703,10001.07644
16711,9990
18230.86575,10009.71507
17661.12581,10020.11738
18127.29068,10009.66832
16184.52695,10008.94169
16743.26911,10013.50915
16854.99529,10010.67845
17696.65693,10008.91241
16373.17048,10016.86499
18005.1961,10015.95918
17758.47558,10022.21444
16267.28818,10024.8358
17922.88105,10025.40941
17854.0272,10034.40803
16192.85231,10030.2
16671.05475,10035.33618
17728.12862,10041.22154
17262.3559,10033.36251
17689.0262,10042.44087
17779.47977,10036.20231
17782.94118,10047.84034
18238.98906,10056.8375
18151.35893,10059.11207
17552.70316,10056.73928
17851.61247,10068.99255
17801.76115,10062.22101
16366.70023,10068.0492
17521.92402,10059.08824
17759.78863,10075.11921
18298.5948,10071.78067
17817.41033,10086.70018
17624.49915,10081.86433
17726.75862,10078.67433
17702.07534,10101.97527
18315.55628,10099.34632
16791.65539,10093.29068
17674.83577,10088.68978
17843.17172,10107.83346
18288.88196,10104.52591
17786.52221,10105.49818
16271.40684,10108.82003
16960.30519,10104.09578
16588.60723,10114.13541
16772.32619,10111.42879
17879.45374,10117.62801
17745.28783,10126.70193
18242.09315,10120.92882
16895.93365,10124.19161
17813.05257,10125.11369
18323.90739,10142.39126
17589.35117,10137.47852
16636.28765,10142.95093
17628.60737,10136.27564
16843.67269,10141.82098
17845.22966,10147.82357
16557.46803,10142.52955
17775.21393,10136.65672
17698.36385,10148.31265
17798.02623,10152.16667
18204.89391,10157.76174
16791.29354,10153.32952
16542.35748,10164.10897
17148.2069,10156.59334
17652.84657,10155.65451
17943.4178,10162.03028
17757.29642,10168.6549
17365.58477,10164.36355
17871.66667,10169.78412
17711.1585,10176.47631
16697.59236,10183.62069
17896.45385,10191.10161
16854.96527,10187.61792
17775.64542,10199.99265
17812.79024,10187.41463
16828.80567,10193.38259
17841.48515,10200.93989
17734.26994,10204.46472
17943.2468,10203.58924
16850.38406,10206.31522
16413.54791,10212.24652
17871.67525,10211.15809
18278.28021,10214.25219
17259.19949,10212.69606
18337.74024,10220.48896
17327.22898,10219.40913
17757.85629,10230.96151
17806.5828,10224.99076
17716.18769,10233.73516
16467.34867,10230.96195
17839.39357,10242.66399
17550.26875,10233.17813
17481.63774,10234.05283
16523.67539,10245.55759
16424.88014,10247.68068
17466.3643,10237.92176
16672.53304,10249.39427
18335.53114,10259.77237
16808.5187,10249.25021
18304.57829,10250.48754
16727.44898,10252.62559
17295.45174,10246.41699
17963.79612,10244.5767
17020.70429,10254.44169
18272.37423,10249.94785
17772.44743,10262.76206
17800.56216,10261.85081
16611.4649,10260.42278
18249.78517,10265.4237
16442.58706,10256.0597
18280.74627,10261.93284
17739.00536,10270.90192
17718.66932,10259.25896
16782.16722,10272
17889.70622,10281.11554
17822.28231,10273.59354
16672.20136,10276.63801
17358.71937,10284.02513
18342.52737,10304.85632
18304.55196,10290.69497
17808.89663,10293.41106
17337.59259,10286.98148
17770.76664,10300.23546
17983.05816,10298.54388
17795.94068,10297.81356
17833.60714,10292.91964
18245.53066,10301.56025
17047.27957,10305.92712
17450.36692,10308.05348
17822.65979,10310.45704
17839.69658,10306.36325
17641.83422,10313.35829
16939.22886,10320.42101
17898.37131,10321.61394
16888.6519,10322.4288
16962.28571,10322.2765
16858.31052,10320.87646
17981.58482,10322.34821
16581.41782,10329.42188
17851.34183,10330.42385
16506.57406,10330.56653
17779.29133,10337.32391
17810.56054,10324.01794
16445.97738,10336.35061
16547.95911,10332.02602
17823.32382,10345.18406
18345.37853,10349.0919
17896.51997,10360.28698
16844.81685,10359.41136
16871.38375,10362.39278
17794.24503,10362.00662
17928.0661,10366.98805
17263.0168,10367.1976
17864.52868,10366.26434
17574.30593,10376.81167
18353.14471,10383.12355
17113.38785,10374.55919
16912.27602,10375
16746.3646,10375.99469
16656.21025,10381.09296
17823.68324,10380.73715
18030.52543,10387.20163
17784.78535,10390.49158
17950.80832,10385.80832
18095.47733,10388.6288
16988.73505,10392.94518
17306.06808,10391.49296
17462.44745,10397.14331
16512.21615,10399.79608
17345.6475,10398.61583
17858.96652,10403.17435
18337.67303,10410.40449
16954.1974,10414.64109
16916.87142,10417.77149
17918.5178,10417.81949
17995.56358,10427.05414
16527.0834,10431.16044
17826.60685,10431.92659
17801.27586,10420.58307
17063.34301,10423.3562
17029.05906,10426.36089
17874.76017,10435.32254
17960.07757,10437.63559
17702.84356,10439.3047
17724.51198,10438.37425
17799.8926,10452.09724
18370.57394,10443.25329
18185.99296,10445.23038
16884.92574,10454.83207
17935.26978,10450.26619
17846.16338,10459.88048
16931.20738,10463.05638
17911.47276,10458.70353
18292.83961,10463.01353
16656.24907,10474.18789
18371.30197,10467.90592
16741.46501,10472.5663
16678.31873,10468.22709
17828.7569,10489.91391
17929.33803,10476.8338
17893.08415,10480.69705
16631.51107,10487.34167
17070.79226,10489.34665
16720.33114,10495.70066
18371.32111,10504.85575
16533.08347,10497.10935
17942.9183,10492.78431
16908.05116,10505.43533
17885.80551,10505.3197
18353.173,10494.57806
16508.33487,10509.28308
16576.97978,10503.97877
16780.701,10509.67774
17922.15595,10518.29421
17855.78838,10526.28763
18291.96587,10514.24573
17816.96164,10531.1087
16550.56255,10528.46632
18302.30393,10532.70032
17007.5473,10535.84713
17980.32218,10534.17015
18327.22397,10528.53628
16797.26346,10542.54649
17886.25443,10542.91133
17951.56462,10551.10504
18371.84787,10558.48423
16920.15523,10551.46232
16556.99706,10557.90392
18138.78337,10554.45538
17771.22334,10554.5063
17820.27727,10554.17273
17986.51947,10568.25349
17826.88299,10585.2351
17885.49054,10579.59654
17483.48459,10588.72432
17949.25687,10584.79806
17453.05128,10593.0348
17923.69094,10600.69474
17973.44498,10598.23086
18381.64984,10602.20721
17089.29228,10589.13987
17515.95858,10590.66667
16645.17791,10598.84908
17416.59631,10603.29856
17870.37936,10611.77279
17688.34218,10602.709
17648.5722,10610.45668
16674.68583,10624.45821
18343.41275,10621.76351
18025.02611,10621.41006
17591.16351,10618.03787
18189.23529,10634.98764
17949.12761,10627.92985
17007.74053,10629.36742
16578.89972,10643.50047
17561.4517,10622.96875
17834.65911,10636.68473
16987.08134,10629.72249
18375.17096,10637.90502
17982.65231,10643.96398
16808.38085,10652.41667
17880.8325,10653.665
18223.00197,10656.46063
17960.26304,10674.50995
17922.26433,10666.76274
18272.62615,10669.09024
17833.76233,10675.14981
18131.02217,10672.61283
16558.31157,10665.57567
18047,10666.5
18395.39726,10679.81305
17876.15111,10689.78148
16780.69378,10683.5
16909.08881,10695.24424
18331.35,10693.72407
18227.65342,10698.78952
17915.69289,10705.375
18378.58688,10700.65071
17137.04983,10703.75087
17842.39059,10713.01363
17944.66092,10715.12989
18370.79137,10718.91007
18409.69056,10721.46007
18172.33882,10724.43761
17880.34152,10718.83538
18379.06638,10760.40882
17868.13208,10731.05031
18220.51363,10735.71635
17830.86943,10741.47772
16497.64793,10738.41488
17948.92803,10742.19247
18139.17708,10738.49621
18350.90439,10736.15633
16916.1175,10749.67581
17908.72208,10737.95065
17231.89788,10748.62588
18301.54025,10753.45809
16522.65302,10762.96126
18033.91584,10756.6607
16837.90833,10759.73333
18409.27083,10748.47321
18407.99333,10766.59
17866.87831,10766.60656
17948.0514,10775.53177
17828.93445,10775.00728
17046.34302,10786.21948
17894.53704,10791.04139
16920.89873,10798.93592
18002.73495,10801.41702
16611.66261,10802.33131
17845.79954,10805.26855
16972.72816,10806.65775
17891.20539,10818.90784
17594.7852,10811.52076
18346.15404,10812.5441
18327.49811,10806.03396
17545.41724,10813.85776
17962.16043,10814.9492
16658.10106,10824.64184
17316.70954,10817.97718
16610.31473,10833.85371
16993.57183,10832.89484
17839.65785,10839.62201
17533.52318,10841.70482
17669.05247,10849.1532
18223.25345,10842.41343
17249.48609,10837.93208
17957.17851,10840.92623
16855.82468,10836.98385
17212.06414,10844.60609
16819.072,10843.93
17897.90527,10849.47461
16901.85837,10856.2305
17862.52402,10862.15951
18006.82941,10856.54641
18044.02407,10859.17051
17973.35955,10866.18352
17936.83778,10872.32593
17124.33776,10866.80835
